,사고지역관리번호,사고년도,사고유형구분,위치코드,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,lat,lon,사고다발지역폴리곤정보,데이터기준일자,구
9950,2019038,2018,자전거,11380005,서울특별시 은평구5,서울특별시 은평구 대조동(서원빌딩 부근),4,4,0,0,4,0,37.6124097,126.91761268,"{type:Polygon,coordinates:[[[126.91940931,37.6124097],[126.91937479,37.61213204],[126.91927255,37.61186506],[126.91910652,37.611619],[126.91888309,37.61140333],[126.91861083,37.61122633],[126.91830022,37.61109481],[126.91796318,37.61101382],[126.91761268,37.61098647],[126.91726217,37.61101382],[126.91692514,37.61109481],[126.91661452,37.61122633],[126.91634227,37.61140333],[126.91611884,37.611619],[126.91595281,37.61186506],[126.91585057,37.61213204],[126.91581605,37.6124097],[126.91585057,37.61268735],[126.91595281,37.61295434],[126.91611884,37.61320039],[126.91634227,37.61341606],[126.91661452,37.61359305],[126.91692514,37.61372456],[126.91726217,37.61380555],[126.91761268,37.6138329],[126.91796318,37.61380555],[126.91830022,37.61372456],[126.91861083,37.61359305],[126.91888309,37.61341606],[126.91910652,37.61320039],[126.91927255,37.61295434],[126.91937479,37.61268735],[126.91940931,37.6124097]]]}",2019-10-10,은평구
9951,2019038,2018,자전거,11380006,서울특별시 은평구6,서울특별시 은평구 대조동(파리바게뜨 역촌역점 부근),3,3,1,1,1,0,37.60774178,126.92198266,"{type:Polygon,coordinates:[[[126.9237793,37.60774178],[126.92374477,37.60746411],[126.92364254,37.60719711],[126.92347651,37.60695103],[126.92325307,37.60673535],[126.92298082,37.60655834],[126.92267021,37.60642681],[126.92233317,37.60634581],[126.92198266,37.60631847],[126.92163216,37.60634581],[126.92129512,37.60642681],[126.92098451,37.60655834],[126.92071226,37.60673535],[126.92048882,37.60695103],[126.92032279,37.60719711],[126.92022056,37.60746411],[126.92018603,37.60774178],[126.92022056,37.60801946],[126.92032279,37.60828646],[126.92048882,37.60853252],[126.92071226,37.6087482],[126.92098451,37.60892521],[126.92129512,37.60905673],[126.92163216,37.60913773],[126.92198266,37.60916507],[126.92233317,37.60913773],[126.92267021,37.60905673],[126.92298082,37.60892521],[126.92325307,37.6087482],[126.92347651,37.60853252],[126.92364254,37.60828646],[126.92374477,37.60801946],[126.9237793,37.60774178]]]}",2019-10-10,은평구
9952,2019038,2018,자전거,11410001,서울특별시 서대문구1,서울특별시 서대문구 북가좌동(뚜레쥬르 증산역점 부근),5,6,0,2,3,1,37.58383494,126.91152926,"{type:Polygon,coordinates:[[[126.91332589,37.58383494],[126.91329136,37.58355718],[126.91318913,37.58329009],[126.9130231,37.58304394],[126.91279967,37.58282819],[126.91252741,37.58265112],[126.9122168,37.58251955],[126.91187976,37.58243853],[126.91152926,37.58241117],[126.91117875,37.58243853],[126.91084171,37.58251955],[126.9105311,37.58265112],[126.91025885,37.58282819],[126.91003541,37.58304394],[126.90986939,37.58329009],[126.90976715,37.58355718],[126.90973263,37.58383494],[126.90976715,37.58411271],[126.90986939,37.58437979],[126.91003541,37.58462594],[126.91025885,37.58484169],[126.9105311,37.58501875],[126.91084171,37.58515032],[126.91117875,37.58523134],[126.91152926,37.58525869],[126.91187976,37.58523134],[126.9122168,37.58515032],[126.91252741,37.58501875],[126.91279967,37.58484169],[126.9130231,37.58462594],[126.91318913,37.58437979],[126.91329136,37.58411271],[126.91332589,37.58383494]]]}",2019-10-10,서대문구
9953,2019038,2018,자전거,11440001,서울특별시 마포구1,서울특별시 마포구 망원동(세븐일레븐 망원2호점 부근),6,6,0,1,5,0,37.5618435,126.90460296,"{type:Polygon,coordinates:[[[126.90639959,37.5618435],[126.90636507,37.56156565],[126.90626283,37.56129848],[126.9060968,37.56105226],[126.90587337,37.56083644],[126.90560111,37.56065932],[126.9052905,37.56052771],[126.90495346,37.56044667],[126.90460296,37.5604193],[126.90425245,37.56044667],[126.90391542,37.56052771],[126.9036048,37.56065932],[126.90333255,37.56083644],[126.90310911,37.56105226],[126.90294309,37.56129848],[126.90284085,37.56156565],[126.90280633,37.5618435],[126.90284085,37.56212134],[126.90294309,37.56238851],[126.90310911,37.56263473],[126.90333255,37.56285054],[126.9036048,37.56302765],[126.90391542,37.56315926],[126.90425245,37.5632403],[126.90460296,37.56326767],[126.90495346,37.5632403],[126.9052905,37.56315926],[126.90560111,37.56302765],[126.90587337,37.56285054],[126.9060968,37.56263473],[126.90626283,37.56238851],[126.90636507,37.56212134],[126.90639959,37.5618435]]]}",2019-10-10,마포구
9954,2019038,2018,자전거,11470001,서울특별시 양천구1,서울특별시 양천구 목동(목동센트럴푸르지오아파트101동 부근),7,7,0,1,6,0,37.52420282,126.87657584,"{type:Polygon,coordinates:[[[126.87837247,37.52420282],[126.87833795,37.52392484],[126.87823571,37.52365753],[126.87806969,37.52341119],[126.87784625,37.52319526],[126.877574,37.52301805],[126.87726338,37.52288637],[126.87692635,37.52280529],[126.87657584,37.52277791],[126.87622534,37.52280529],[126.8758883,37.52288637],[126.87557769,37.52301805],[126.87530543,37.52319526],[126.875082,37.52341119],[126.87491597,37.52365753],[126.87481373,37.52392484],[126.87477921,37.52420282],[126.87481373,37.52448081],[126.87491597,37.52474811],[126.875082,37.52499445],[126.87530543,37.52521037],[126.87557769,37.52538757],[126.8758883,37.52551925],[126.87622534,37.52560033],[126.87657584,37.52562771],[126.87692635,37.52560033],[126.87726338,37.52551925],[126.877574,37.52538757],[126.87784625,37.52521037],[126.87806969,37.52499445],[126.87823571,37.52474811],[126.87833795,37.52448081],[126.87837247,37.52420282]]]}",2019-10-10,양천구
9955,2019038,2018,자전거,11470002,서울특별시 양천구2,서울특별시 양천구 신정동(목동9.10단지삼거리 부근),5,5,0,2,3,0,37.51660692,126.86184927,"{type:Polygon,coordinates:[[[126.8636459,37.51660692],[126.86361138,37.5163289],[126.86350914,37.51606157],[126.86334311,37.5158152],[126.86311968,37.51559925],[126.86284742,37.51542202],[126.86253681,37.51529033],[126.86219978,37.51520924],[126.86184927,37.51518186],[126.86149877,37.51520924],[126.86116173,37.51529033],[126.86085112,37.51542202],[126.86057886,37.51559925],[126.86035543,37.5158152],[126.8601894,37.51606157],[126.86008716,37.5163289],[126.86005264,37.51660692],[126.86008716,37.51688493],[126.8601894,37.51715226],[126.86035543,37.51739863],[126.86057886,37.51761457],[126.86085112,37.51779179],[126.86116173,37.51792348],[126.86149877,37.51800457],[126.86184927,37.51803195],[126.86219978,37.51800457],[126.86253681,37.51792348],[126.86284742,37.51779179],[126.86311968,37.51761457],[126.86334311,37.51739863],[126.86350914,37.51715226],[126.86361138,37.51688493],[126.8636459,37.51660692]]]}",2019-10-10,양천구
9956,2019038,2018,자전거,11470003,서울특별시 양천구3,서울특별시 양천구 신정동(목동공인중개사사무소 부근),5,5,0,2,1,2,37.52630568,126.86356611,"{type:Polygon,coordinates:[[[126.86536274,37.52630568],[126.86532821,37.5260277],[126.86522598,37.52576041],[126.86505995,37.52551407],[126.86483651,37.52529815],[126.86456426,37.52512094],[126.86425365,37.52498927],[126.86391661,37.52490819],[126.86356611,37.52488081],[126.8632156,37.52490819],[126.86287856,37.52498927],[126.86256795,37.52512094],[126.8622957,37.52529815],[126.86207226,37.52551407],[126.86190623,37.52576041],[126.861804,37.5260277],[126.86176947,37.52630568],[126.861804,37.52658366],[126.86190623,37.52685095],[126.86207226,37.52709729],[126.8622957,37.5273132],[126.86256795,37.5274904],[126.86287856,37.52762207],[126.8632156,37.52770315],[126.86356611,37.52773053],[126.86391661,37.52770315],[126.86425365,37.52762207],[126.86456426,37.5274904],[126.86483651,37.5273132],[126.86505995,37.52709729],[126.86522598,37.52685095],[126.86532821,37.52658366],[126.86536274,37.52630568]]]}",2019-10-10,양천구
9957,2019038,2018,자전거,11470004,서울특별시 양천구4,서울특별시 양천구 신월동(과학수사연구원입구사거리 부근),4,7,0,1,5,1,37.52163621,126.83720706,"{type:Polygon,coordinates:[[[126.83900369,37.52163621],[126.83896916,37.52135821],[126.83886693,37.5210909],[126.8387009,37.52084454],[126.83847747,37.52062861],[126.83820521,37.5204514],[126.8378946,37.52031972],[126.83755756,37.52023863],[126.83720706,37.52021125],[126.83685655,37.52023863],[126.83651952,37.52031972],[126.8362089,37.5204514],[126.83593665,37.52062861],[126.83571321,37.52084454],[126.83554719,37.5210909],[126.83544495,37.52135821],[126.83541043,37.52163621],[126.83544495,37.5219142],[126.83554719,37.52218151],[126.83571321,37.52242786],[126.83593665,37.52264379],[126.8362089,37.522821],[126.83651952,37.52295268],[126.83685655,37.52303377],[126.83720706,37.52306114],[126.83755756,37.52303377],[126.8378946,37.52295268],[126.83820521,37.522821],[126.83847747,37.52264379],[126.8387009,37.52242786],[126.83886693,37.52218151],[126.83896916,37.5219142],[126.83900369,37.52163621]]]}",2019-10-10,양천구
9958,2019038,2018,자전거,11470005,서울특별시 양천구5,서울특별시 양천구 목동(목동2단지아파트입구 부근),4,4,0,1,3,0,37.53642856,126.87812096,"{type:Polygon,coordinates:[[[126.87991759,37.53642856],[126.87988307,37.53615062],[126.87978083,37.53588336],[126.87961481,37.53563705],[126.87939137,37.53542116],[126.87911912,37.53524398],[126.8788085,37.53511232],[126.87847147,37.53503125],[126.87812096,37.53500387],[126.87777046,37.53503125],[126.87743342,37.53511232],[126.87712281,37.53524398],[126.87685055,37.53542116],[126.87662712,37.53563705],[126.87646109,37.53588336],[126.87635885,37.53615062],[126.87632433,37.53642856],[126.87635885,37.53670649],[126.87646109,37.53697375],[126.87662712,37.53722005],[126.87685055,37.53743594],[126.87712281,37.53761311],[126.87743342,37.53774476],[126.87777046,37.53782584],[126.87812096,37.53785321],[126.87847147,37.53782584],[126.8788085,37.53774476],[126.87911912,37.53761311],[126.87939137,37.53743594],[126.87961481,37.53722005],[126.87978083,37.53697375],[126.87988307,37.53670649],[126.87991759,37.53642856]]]}",2019-10-10,양천구
9959,2019038,2018,자전거,11470006,서울특별시 양천구6,서울특별시 양천구 신정동(에반이즈사고력교육목동직영센터 부근),4,4,0,0,3,1,37.52027911,126.87222741,"{type:Polygon,coordinates:[[[126.87402404,37.52027911],[126.87398952,37.52000111],[126.87388728,37.51973379],[126.87372125,37.51948743],[126.87349782,37.51927149],[126.87322556,37.51909427],[126.87291495,37.51896259],[126.87257791,37.5188815],[126.87222741,37.51885412],[126.8718769,37.5188815],[126.87153987,37.51896259],[126.87122925,37.51909427],[126.870957,37.51927149],[126.87073356,37.51948743],[126.87056754,37.51973379],[126.8704653,37.52000111],[126.87043078,37.52027911],[126.8704653,37.52055711],[126.87056754,37.52082442],[126.87073356,37.52107078],[126.870957,37.52128671],[126.87122925,37.52146392],[126.87153987,37.5215956],[126.8718769,37.52167669],[126.87222741,37.52170407],[126.87257791,37.52167669],[126.87291495,37.5215956],[126.87322556,37.52146392],[126.87349782,37.52128671],[126.87372125,37.52107078],[126.87388728,37.52082442],[126.87398952,37.52055711],[126.87402404,37.52027911]]]}",2019-10-10,양천구
9960,2019038,2018,자전거,11500001,서울특별시 강서구1,서울특별시 강서구 화곡동(강서구청입구교차로 부근),7,7,0,0,2,5,37.555813,126.8525452,"{type:Polygon,coordinates:[[[126.85434183,37.555813],[126.8543073,37.55553514],[126.85420507,37.55526795],[126.85403904,37.5550217],[126.85381561,37.55480587],[126.85354335,37.55462873],[126.85323274,37.55449711],[126.8528957,37.55441606],[126.8525452,37.55438869],[126.85219469,37.55441606],[126.85185766,37.55449711],[126.85154704,37.55462873],[126.85127479,37.55480587],[126.85105135,37.5550217],[126.85088533,37.55526795],[126.85078309,37.55553514],[126.85074857,37.555813],[126.85078309,37.55609087],[126.85088533,37.55635806],[126.85105135,37.5566043],[126.85127479,37.55682013],[126.85154704,37.55699725],[126.85185766,37.55712887],[126.85219469,37.55720992],[126.8525452,37.55723729],[126.8528957,37.55720992],[126.85323274,37.55712887],[126.85354335,37.55699725],[126.85381561,37.55682013],[126.85403904,37.5566043],[126.85420507,37.55635806],[126.8543073,37.55609087],[126.85434183,37.555813]]]}",2019-10-10,강서구
9961,2019038,2018,자전거,11500002,서울특별시 강서구2,서울특별시 강서구 화곡동(능력교회신월성전 부근),4,4,0,2,2,0,37.53440384,126.83486151,"{type:Polygon,coordinates:[[[126.83665814,37.53440384],[126.83662361,37.53412589],[126.83652138,37.53385862],[126.83635535,37.53361231],[126.83613192,37.53339641],[126.83585966,37.53321923],[126.83554905,37.53308757],[126.83521201,37.53300649],[126.83486151,37.53297912],[126.834511,37.53300649],[126.83417396,37.53308757],[126.83386335,37.53321923],[126.8335911,37.53339641],[126.83336766,37.53361231],[126.83320164,37.53385862],[126.8330994,37.53412589],[126.83306487,37.53440384],[126.8330994,37.53468178],[126.83320164,37.53494904],[126.83336766,37.53519536],[126.8335911,37.53541125],[126.83386335,37.53558843],[126.83417396,37.53572008],[126.834511,37.53580115],[126.83486151,37.53582853],[126.83521201,37.53580115],[126.83554905,37.53572008],[126.83585966,37.53558843],[126.83613192,37.53541125],[126.83635535,37.53519536],[126.83652138,37.53494904],[126.83662361,37.53468178],[126.83665814,37.53440384]]]}",2019-10-10,강서구
9962,2019038,2018,자전거,11530001,서울특별시 구로구1,서울특별시 구로구 구로동(동구로새마을금고 본점 부근),7,8,0,2,6,0,37.49278397,126.89083032,"{type:Polygon,coordinates:[[[126.89262695,37.49278397],[126.89259243,37.49250586],[126.89249019,37.49223845],[126.89232416,37.491992],[126.89210073,37.49177598],[126.89182847,37.4915987],[126.89151786,37.49146696],[126.89118082,37.49138584],[126.89083032,37.49135845],[126.89047981,37.49138584],[126.89014278,37.49146696],[126.88983216,37.4915987],[126.88955991,37.49177598],[126.88933647,37.491992],[126.88917045,37.49223845],[126.88906821,37.49250586],[126.88903369,37.49278397],[126.88906821,37.49306207],[126.88917045,37.49332948],[126.88933647,37.49357593],[126.88955991,37.49379194],[126.88983216,37.49396922],[126.89014278,37.49410095],[126.89047981,37.49418206],[126.89083032,37.49420945],[126.89118082,37.49418206],[126.89151786,37.49410095],[126.89182847,37.49396922],[126.89210073,37.49379194],[126.89232416,37.49357593],[126.89249019,37.49332948],[126.89259243,37.49306207],[126.89262695,37.49278397]]]}",2019-10-10,구로구
9963,2019038,2018,자전거,11530002,서울특별시 구로구2,서울특별시 구로구 신도림동(구로구리틀야구장 부근),5,5,0,2,3,0,37.5154779,126.88194451,"{type:Polygon,coordinates:[[[126.88374114,37.5154779],[126.88370662,37.51519988],[126.88360438,37.51493255],[126.88343835,37.51468617],[126.88321492,37.51447022],[126.88294266,37.51429299],[126.88263205,37.5141613],[126.88229501,37.5140802],[126.88194451,37.51405282],[126.881594,37.5140802],[126.88125697,37.5141613],[126.88094635,37.51429299],[126.8806741,37.51447022],[126.88045067,37.51468617],[126.88028464,37.51493255],[126.8801824,37.51519988],[126.88014788,37.5154779],[126.8801824,37.51575592],[126.88028464,37.51602325],[126.88045067,37.51626962],[126.8806741,37.51648557],[126.88094635,37.51666279],[126.88125697,37.51679448],[126.881594,37.51687557],[126.88194451,37.51690296],[126.88229501,37.51687557],[126.88263205,37.51679448],[126.88294266,37.51666279],[126.88321492,37.51648557],[126.88343835,37.51626962],[126.88360438,37.51602325],[126.88370662,37.51575592],[126.88374114,37.5154779]]]}",2019-10-10,구로구
9964,2019038,2018,자전거,11530003,서울특별시 구로구3,서울특별시 구로구 개봉동(sk에너지 개봉주유소 부근),4,4,0,2,1,1,37.49819188,126.8518356,"{type:Polygon,coordinates:[[[126.85363224,37.49819188],[126.85359771,37.4979138],[126.85349547,37.4976464],[126.85332945,37.49739997],[126.85310601,37.49718396],[126.85283376,37.49700669],[126.85252315,37.49687497],[126.85218611,37.49679386],[126.8518356,37.49676647],[126.8514851,37.49679386],[126.85114806,37.49687497],[126.85083745,37.49700669],[126.85056519,37.49718396],[126.85034176,37.49739997],[126.85017573,37.4976464],[126.8500735,37.4979138],[126.85003897,37.49819188],[126.8500735,37.49846996],[126.85017573,37.49873735],[126.85034176,37.49898378],[126.85056519,37.49919978],[126.85083745,37.49937704],[126.85114806,37.49950876],[126.8514851,37.49958987],[126.8518356,37.49961726],[126.85218611,37.49958987],[126.85252315,37.49950876],[126.85283376,37.49937704],[126.85310601,37.49919978],[126.85332945,37.49898378],[126.85349547,37.49873735],[126.85359771,37.49846996],[126.85363224,37.49819188]]]}",2019-10-10,구로구
9965,2019038,2018,자전거,11545001,서울특별시 금천구1,서울특별시 금천구 시흥동(은행나무시장 부근),5,5,0,2,3,0,37.45108447,126.90803713,"{type:Polygon,coordinates:[[[126.90983376,37.45108447],[126.90979924,37.45080621],[126.909697,37.45053865],[126.90953098,37.45029206],[126.90930754,37.45007592],[126.90903529,37.44989854],[126.90872467,37.44976673],[126.90838764,37.44968556],[126.90803713,37.44965816],[126.90768663,37.44968556],[126.90734959,37.44976673],[126.90703898,37.44989854],[126.90676672,37.45007592],[126.90654329,37.45029206],[126.90637726,37.45053865],[126.90627502,37.45080621],[126.9062405,37.45108447],[126.90627502,37.45136272],[126.90637726,37.45163029],[126.90654329,37.45187687],[126.90676672,37.452093],[126.90703898,37.45227038],[126.90734959,37.45240218],[126.90768663,37.45248335],[126.90803713,37.45251075],[126.90838764,37.45248335],[126.90872467,37.45240218],[126.90903529,37.45227038],[126.90930754,37.452093],[126.90953098,37.45187687],[126.909697,37.45163029],[126.90979924,37.45136272],[126.90983376,37.45108447]]]}",2019-10-10,금천구
